Player,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P63,Best Move
1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,2,2,1,1,0,0,0,2,2,2,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
2,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,1,2,2,1,1,0,0,0,2,1,2,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1,0,0,0,2,0,2,0,0,0,0,1,2,2,0,0,0,0,0,1,2,2,2,0,0,0,0,0,2,2,2,1,1,0,0,0,2,1,2,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2,0,0,0,2,1,2,0,0,0,0,1,1,1,0,0,0,0,0,1,2,1,2,0,0,0,0,0,2,1,2,1,1,0,0,0,2,1,2,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
1,0,0,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,2,2,2,1,2,0,0,0,0,0,2,1,2,1,1,0,0,0,2,1,2,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
2,0,0,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,2,1,2,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63
1,0,0,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,2,2,2,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,53
2,0,0,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,2,2,1,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,62
1,0,0,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,2,2,2,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,2,2,1,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,25
2,0,0,0,2,1,2,0,0,0,0,2,1,1,0,0,0,0,2,1,2,1,1,1,0,0,1,0,2,1,1,1,1,0,0,0,2,2,1,0,0,0,0,1,2,2,1,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,39
1,0,0,0,2,1,2,0,0,0,0,2,1,2,0,0,0,0,2,1,2,1,2,1,0,0,1,0,2,1,1,2,1,0,0,0,2,2,1,0,2,0,0,1,2,2,1,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,50
2,0,0,0,2,1,2,0,0,0,0,2,1,2,0,0,0,0,2,1,2,1,2,1,0,0,1,0,2,1,1,2,1,0,0,0,2,1,1,0,2,0,0,1,1,2,1,2,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,2,26
1,0,0,0,2,1,2,0,0,0,0,2,1,2,0,0,0,0,2,2,2,1,2,1,0,0,1,2,2,1,1,2,1,0,0,0,2,1,1,0,2,0,0,1,1,2,1,2,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,2,9
2,0,0,0,2,1,2,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,2,1,0,0,1,2,1,1,1,2,1,0,0,0,2,1,1,0,2,0,0,1,1,2,1,2,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,2,49
1,0,0,0,2,1,2,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,2,1,0,0,1,2,1,1,1,2,1,0,0,0,2,1,1,0,2,0,0,2,1,2,1,2,2,0,2,1,0,0,2,2,0,0,0,0,0,0,0,2,2,56
2,0,0,0,2,1,2,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,2,1,0,0,1,2,1,1,1,2,1,0,0,0,1,1,1,0,2,0,0,1,1,2,1,2,2,0,1,1,0,0,2,2,0,1,0,0,0,0,0,2,2,41
1,0,0,0,2,1,2,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,2,1,0,0,1,2,1,1,1,2,1,0,0,0,1,1,1,0,2,0,2,2,2,2,1,2,2,0,1,1,0,0,2,2,0,1,0,0,0,0,0,2,2,52
2,0,0,0,2,1,2,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,2,1,0,0,1,2,1,1,1,2,1,0,0,0,1,1,1,0,2,0,2,2,2,1,1,2,2,0,1,1,0,1,2,2,0,1,0,0,0,0,0,2,2,58
1,0,0,0,2,1,2,0,0,0,1,1,1,2,0,0,0,0,1,1,2,1,2,1,0,0,1,2,1,1,1,2,1,0,0,0,1,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,13
2,0,0,0,2,1,2,0,0,0,1,1,1,1,1,0,0,0,1,1,2,1,1,1,0,0,1,2,1,1,1,2,1,0,0,0,1,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,14
1,0,0,0,2,1,2,0,0,0,1,1,1,1,1,2,0,0,1,1,2,1,2,2,0,0,1,2,1,2,1,2,1,0,0,0,2,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,23
2,0,0,0,2,1,2,0,0,0,1,1,1,1,1,2,0,0,1,1,2,1,1,1,1,0,1,2,1,2,1,1,1,0,0,0,2,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,2
1,0,0,2,2,1,2,0,0,0,1,2,1,1,1,2,0,0,1,2,2,1,1,1,1,0,1,2,1,2,1,1,1,0,0,0,2,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,15
2,0,0,2,2,1,2,0,0,0,1,2,1,1,1,1,1,0,1,2,2,1,1,1,1,0,1,2,1,2,1,1,1,0,0,0,2,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,24
1,0,0,2,2,1,2,0,0,0,1,2,1,1,1,1,1,0,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,0,2,1,1,0,2,0,2,2,2,1,1,2,2,0,1,2,0,1,2,2,0,1,0,2,0,0,0,2,2,57
2,0,0,2,2,1,2,0,0,0,1,2,1,1,1,1,1,0,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,0,2,1,1,0,2,0,2,2,1,1,1,2,2,0,1,1,0,1,2,2,0,1,1,2,0,0,0,2,2,51
1,0,0,2,2,1,2,0,0,0,1,2,1,1,1,1,1,0,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,0,2,1,1,0,2,0,2,2,2,1,1,2,2,0,1,1,2,2,2,2,0,1,1,2,0,0,0,2,2,34
2,0,0,2,2,1,2,0,0,0,1,2,1,1,1,1,1,0,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,1,1,1,1,0,2,0,2,1,2,1,1,2,2,0,1,1,2,2,2,2,0,1,1,2,0,0,0,2,2,0
1,2,0,2,2,1,2,0,0,0,2,2,1,1,1,1,1,0,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,0,0,1,1,1,1,0,2,0,2,1,2,1,1,2,2,0,1,1,2,2,2,2,0,1,1,2,0,0,0,2,2,1
2,2,1,1,1,1,2,0,0,0,2,1,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0,1,1,1,1,0,2,0,2,1,2,1,1,2,2,0,1,1,2,2,2,2,0,1,1,2,0,0,0,2,2,40
1,2,1,1,1,1,2,0,0,0,2,1,1,1,1,1,1,0,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,0,0,1,1,1,1,0,2,2,2,1,2,1,1,2,2,0,2,1,2,2,2,2,0,1,1,2,0,0,0,2,2,16
2,2,1,1,1,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,0,1,1,1,1,0,2,2,2,1,2,1,1,2,2,0,2,1,2,2,2,2,0,1,1,2,0,0,0,2,2,7
1,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,0,1,2,1,1,0,2,2,2,2,2,1,1,2,2,0,2,1,2,2,2,2,0,1,1,2,0,0,0,2,2,55
2,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,0,1,2,1,1,0,2,2,2,2,2,1,1,1,2,0,2,1,1,1,1,1,1,1,1,2,0,0,0,2,2,59
1,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,0,1,2,1,1,0,2,2,2,2,2,1,1,1,2,0,2,2,2,1,1,1,1,1,1,2,2,0,0,2,2,60
2,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,0,1,2,1,1,0,2,2,2,2,2,1,1,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,0,2,2,33
1,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,2,2,2,1,1,0,2,2,2,2,2,1,1,1,2,0,2,2,2,1,1,1,1,1,1,1,1,1,0,2,2,48
2,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,0,2,1,2,1,1,0,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,38
1,2,1,1,1,1,2,0,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,0,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0,2,2,6
2,2,1,1,1,1,1,1,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,0,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,0,2,2,61
1,2,1,1,1,1,1,1,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,2,0,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,32
2,2,1,1,1,1,1,1,2,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,2,2,2,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,0,2,2,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,1,0,0,0,0,2,2,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,1,0,0,0,1,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60
1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2,1,0,0,0,1,1,2,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,14
2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,1,1,2,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,33
1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,2,2,2,2,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,20
2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,2,2,2,2,1,1,0,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,23
1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,2,0,0,2,2,2,2,2,1,0,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,39
2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,2,0,0,0,1,1,1,1,0,0,2,2,2,2,2,1,1,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,12
1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,1,0,2,0,0,0,1,2,1,1,0,0,2,2,2,2,2,1,1,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,19
2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,1,0,0,2,2,2,2,1,1,1,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,26
1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0,0,2,1,1,0,2,0,0,2,1,1,1,1,0,0,2,2,2,2,1,1,1,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,10
2,0,0,0,0,0,2,0,0,0,0,1,0,2,2,2,0,0,0,0,1,1,1,0,2,0,0,2,1,1,1,1,0,0,2,2,2,2,1,1,1,0,0,2,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,45
1,0,0,0,0,0,2,0,0,0,0,1,0,2,2,2,0,0,0,0,1,1,2,0,2,0,0,2,1,1,2,1,0,0,2,2,2,2,2,1,1,0,0,2,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,7
2,0,0,0,0,0,2,0,1,0,0,1,0,2,2,1,0,0,0,0,1,1,1,0,2,0,0,2,1,1,2,1,0,0,2,2,2,2,2,1,1,0,0,2,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,15
1,0,0,0,0,0,2,0,1,0,0,1,0,2,2,2,2,0,0,0,1,1,1,0,2,0,0,2,1,1,2,1,0,0,2,2,2,2,2,1,1,0,0,2,1,2,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,51
2,0,0,0,0,0,2,0,1,0,0,1,0,2,2,2,2,0,0,0,1,1,1,0,2,0,0,2,1,1,2,1,0,0,2,2,2,2,1,1,1,0,0,2,1,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,50
1,0,0,0,0,0,2,0,1,0,0,1,0,2,2,2,2,0,0,0,1,1,1,0,2,0,0,2,1,1,2,1,0,0,2,2,2,2,1,1,1,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,32
2,0,0,0,0,0,2,0,1,0,0,1,0,2,2,2,2,0,0,0,1,1,1,0,2,0,0,2,1,1,2,1,0,1,1,1,1,1,1,1,1,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,11
1,0,0,0,0,0,2,0,1,0,0,1,2,2,2,2,2,0,0,0,2,2,1,0,2,0,0,2,2,1,2,1,0,1,1,1,2,1,1,1,1,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,18
2,0,0,0,0,0,2,0,1,0,0,1,2,2,2,2,2,0,0,1,1,1,1,0,2,0,0,1,1,1,2,1,0,1,1,1,2,1,1,1,1,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,2
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,2,0,0,2,1,1,1,0,2,0,0,2,1,1,2,1,0,1,1,2,2,1,1,1,1,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,31
2,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,1,1,1,0,1,0,0,2,1,1,2,1,1,1,1,2,2,1,1,1,1,0,0,2,2,1,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,47
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,1,1,1,0,1,0,0,2,1,1,2,1,1,1,1,2,2,1,1,2,1,0,0,2,2,1,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,58
2,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,1,1,1,0,1,0,0,2,1,1,2,1,1,1,1,2,2,1,1,2,1,0,0,2,2,1,2,2,2,0,0,2,1,2,0,0,0,0,0,1,0,2,0,0,0,22
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,2,2,1,1,2,1,0,0,2,2,1,2,2,2,0,0,2,1,2,0,0,0,0,0,1,0,2,0,0,0,55
2,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,2,2,1,1,2,1,0,0,2,2,1,2,1,1,0,0,2,1,2,0,0,1,0,0,1,0,2,0,0,0,54
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,2,2,1,1,2,1,0,0,2,2,1,2,2,1,0,0,2,1,2,0,2,1,0,0,1,0,2,0,0,0,53
2,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,2,2,1,1,2,1,0,0,2,2,1,1,1,1,0,0,2,1,1,1,1,1,0,0,1,0,2,0,0,0,61
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,2,2,1,2,2,1,0,0,2,2,1,2,1,1,0,0,2,1,2,2,1,1,0,0,1,0,2,2,0,0,41
2,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,1,2,1,2,2,1,0,1,1,1,1,2,1,1,0,0,2,1,2,2,1,1,0,0,1,0,2,2,0,0,63
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,1,2,1,2,2,1,0,1,1,1,1,2,1,1,0,0,2,1,2,2,2,1,0,0,1,0,2,2,0,2,62
2,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,1,1,2,2,1,1,1,1,2,1,2,2,1,0,1,1,1,1,2,1,1,0,0,2,1,2,1,1,1,0,0,1,0,2,2,1,2,48
1,0,0,2,0,0,2,0,1,0,0,2,2,2,2,2,1,0,0,2,2,2,2,2,1,0,0,2,2,1,2,2,1,1,1,2,2,1,2,2,1,0,2,1,1,1,2,1,1,2,0,2,1,2,1,1,1,0,0,1,0,2,2,1,2,6
2,0,0,2,0,0,2,1,1,0,0,2,2,2,2,1,1,0,0,2,2,2,2,1,1,0,0,2,2,1,2,1,1,1,1,2,2,1,2,1,1,0,2,1,1,1,2,1,1,2,0,2,1,2,1,1,1,0,0,1,0,2,2,1,2,49
1,0,0,2,0,0,2,1,1,0,0,2,2,2,2,1,1,0,0,2,2,2,2,1,1,0,0,2,2,1,2,1,1,1,1,2,2,1,2,1,1,0,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,0,0,1,0,2,2,1,2,9
2,0,0,2,0,0,2,1,1,0,1,1,1,1,1,1,1,0,0,1,2,2,2,1,1,0,0,2,1,1,2,1,1,1,1,2,2,1,2,1,1,0,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,0,0,1,0,2,2,1,2,0
1,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,0,2,2,2,2,1,1,0,0,2,2,1,2,1,1,1,1,2,2,2,2,1,1,0,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,0,0,1,0,2,2,1,2,25
2,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,0,1,2,2,2,1,1,0,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,0,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,0,0,1,0,2,2,1,2,59
1,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,0,1,2,2,2,1,1,0,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,0,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,0,0,1,2,2,2,1,2,57
2,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,0,1,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,0,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,0,1,1,2,2,2,1,2,40
1,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,0,1,2,2,2,1,1,0,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,0,1,1,2,2,2,1,2,17
2,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,0,1,1,2,2,2,1,2,56
1,2,0,2,0,0,2,1,1,0,2,1,1,1,1,1,1,0,1,1,2,2,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,1
2,2,1,2,0,0,2,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,24
1,2,1,2,0,0,2,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,4
2,2,1,2,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,3
1,2,1,2,2,1,1,1,1,0,1,2,2,2,1,1,1,0,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,8
2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,0,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
